u_id,u_school,u_keyboard,session_type,session_rating,avgcpm,session
208007,bmc,swc,29,4,42.899,28
208007,bmc,swc,30,4,42.713,29
208007,bmc,swc,31,5,38.89,30
229001,bmc,sparsh,2,4,17.081,1
229001,bmc,sparsh,3,5,25.061,2
229001,bmc,sparsh,4,5,19.765,3
229001,bmc,sparsh,5,5,16.511,4
229001,bmc,sparsh,6,5,20.797,5
229001,bmc,sparsh,7,4,18.767778,6
229001,bmc,sparsh,8,5,27.962,7
229001,bmc,sparsh,9,5,20.846,8
229001,bmc,sparsh,10,5,23.609,9
229001,bmc,sparsh,11,5,23.281,10
229001,bmc,sparsh,12,5,28.36,11
229001,bmc,sparsh,13,4,26.244,12
229001,bmc,sparsh,14,5,25.155,13
229001,bmc,sparsh,15,5,27.86,14
229001,bmc,sparsh,16,5,26.244,15
229001,bmc,sparsh,17,4,22.956,16
229001,bmc,sparsh,18,4,25.924,17
229001,bmc,sparsh,19,5,29.741,18
229001,bmc,sparsh,20,5,31.325,19
229001,bmc,sparsh,21,5,35.775,20
229001,bmc,sparsh,22,5,31.065,21
229001,bmc,sparsh,23,5,33.811,22
229001,bmc,sparsh,24,4,28.651,23
229001,bmc,sparsh,25,5,41.971,24
229001,bmc,sparsh,26,5,35.357,25
229001,bmc,sparsh,27,5,35.665,26
229001,bmc,sparsh,28,5,37.005,27
229001,bmc,sparsh,29,5,38.027,28
229001,bmc,sparsh,30,5,35.746,29
229001,bmc,sparsh,31,5,36.205,30
229002,bmc,swc,2,5,16.093,1
229002,bmc,swc,3,5,26.373,2
229002,bmc,swc,4,5,22.435,3
229002,bmc,swc,5,2,26.668889,4
229002,bmc,swc,6,5,29.799,5
229002,bmc,swc,7,5,32.611,6
229002,bmc,swc,8,5,33.624,7
229002,bmc,swc,9,5,30.338,8
229002,bmc,swc,10,5,34.818,9
229002,bmc,swc,11,5,34.983,10
229002,bmc,swc,12,5,35.766,11
229002,bmc,swc,13,4,38.185,12
229002,bmc,swc,14,5,44.745,13
229002,bmc,swc,15,4,35.042,14
229002,bmc,swc,16,5,38.42,15
229002,bmc,swc,17,5,39.975,16
229002,bmc,swc,18,5,40.581111,17
229002,bmc,swc,19,5,44.283333,18
229002,bmc,swc,20,5,44.362,19
229002,bmc,swc,21,5,35.921,20
229002,bmc,swc,22,5,37.98,21
229002,bmc,swc,23,5,42.855,22
229002,bmc,swc,24,5,36.416,23
229002,bmc,swc,25,5,46.97,24
229002,bmc,swc,26,5,46.725,25
229002,bmc,swc,27,5,44.202,26
229002,bmc,swc,28,5,60.342,27
229002,bmc,swc,29,5,38.359,28
229002,bmc,swc,30,5,40.946,29
229002,bmc,swc,31,5,57.441,30
230001,bmc,swiftkey,2,5,13.856,1
230001,bmc,swiftkey,3,5,17.969,2
230001,bmc,swiftkey,4,5,19.246,3
230001,bmc,swiftkey,5,5,19.032,4
230001,bmc,swiftkey,6,4,20.088,5
230001,bmc,swiftkey,7,3,22.608,6
230001,bmc,swiftkey,8,2,25.28,7
230001,bmc,swiftkey,9,4,24.415,8
230001,bmc,swiftkey,10,4,22.69,9
230001,bmc,swiftkey,11,2,25.054444,10
230001,bmc,swiftkey,12,3,27.861,11
230001,bmc,swiftkey,13,4,26.881111,12
230001,bmc,swiftkey,14,5,29.757,13
230001,bmc,swiftkey,15,5,23.397,14
230001,bmc,swiftkey,16,5,25.287,15
230001,bmc,swiftkey,17,5,29.01,16
230001,bmc,swiftkey,18,5,28.64,17
230001,bmc,swiftkey,19,5,29.673,18
230001,bmc,swiftkey,20,5,26.867,19
230001,bmc,swiftkey,21,5,28.951,20
230001,bmc,swiftkey,22,5,23.746,21
230001,bmc,swiftkey,23,5,32.014,22
230001,bmc,swiftkey,24,5,28.871,23
230001,bmc,swiftkey,25,5,31.419,24
230001,bmc,swiftkey,26,5,26.812,25
230001,bmc,swiftkey,27,5,29.101,26
230001,bmc,swiftkey,28,5,28.683,27
230001,bmc,swiftkey,29,5,31.816,28
230001,bmc,swiftkey,30,5,27.831,29
230001,bmc,swiftkey,31,5,31.454,30
401001,kas,swc,2,5,16.271,1
401001,kas,swc,3,5,21.745,2
401001,kas,swc,4,5,22.356,3
401001,kas,swc,5,5,25.479,4
401001,kas,swc,6,5,23.613,5
401001,kas,swc,7,5,27.02,6
401001,kas,swc,8,5,29.138,7
401001,kas,swc,9,4,29.884,8
401001,kas,swc,10,5,26.884,9
401001,kas,swc,11,5,28.749,10
401001,kas,swc,12,5,34.614,11
401001,kas,swc,13,5,32.993,12
401001,kas,swc,14,5,34.952,13
401001,kas,swc,15,5,30.912,14
401001,kas,swc,16,5,35,15
401001,kas,swc,17,5,28.646,16
401001,kas,swc,18,5,39.446,17
401001,kas,swc,19,5,34.165,18
401001,kas,swc,20,5,36.775,19
401001,kas,swc,21,5,30.621,20
401001,kas,swc,22,5,36.769,21
401001,kas,swc,23,5,34.733,22
401001,kas,swc,24,5,36.75,23
401001,kas,swc,25,5,40.361,24
401001,kas,swc,26,5,40.812,25
401001,kas,swc,27,5,42.739,26
401001,kas,swc,28,5,32.184,27
401001,kas,swc,29,5,38.213,28
401001,kas,swc,30,5,40.307,29
401001,kas,swc,31,5,46.494,30
401002,kas,cdac,2,5,22.506,1
401002,kas,cdac,3,5,22.862,2
401002,kas,cdac,4,5,27.415,3
401002,kas,cdac,5,5,26.014,4
401002,kas,cdac,6,5,26.38,5
401002,kas,cdac,7,5,33.994,6
401002,kas,cdac,8,5,32.48,7
401002,kas,cdac,9,5,35.915556,8
401002,kas,cdac,10,5,38.302222,9
401002,kas,cdac,11,5,39.074,10
401002,kas,cdac,12,5,47.117,11
401002,kas,cdac,13,5,41.025,12
401002,kas,cdac,14,5,43.466,13
401002,kas,cdac,15,5,46.032,14
401002,kas,cdac,16,5,45.745,15
401002,kas,cdac,17,5,51.602,16
401002,kas,cdac,18,4,43.901,17
401002,kas,cdac,19,5,45.934,18
401002,kas,cdac,20,5,49.524,19
401002,kas,cdac,21,5,51.664,20
401002,kas,cdac,22,5,52.372,21
401002,kas,cdac,23,4,51.61,22
401002,kas,cdac,24,4,56.065,23
401002,kas,cdac,25,5,61.168889,24
401002,kas,cdac,26,5,54.471111,25
401002,kas,cdac,27,5,57.998,26
401002,kas,cdac,28,5,59.716,27
401002,kas,cdac,29,5,53.025,28
401002,kas,cdac,30,5,61.189,29
401002,kas,cdac,31,5,62.153,30
401003,kas,sparsh,2,5,17.368,1
401003,kas,sparsh,3,5,22.462,2
401003,kas,sparsh,4,5,21.216667,3
401003,kas,sparsh,5,5,20.072222,4
401003,kas,sparsh,6,5,26.93,5
401003,kas,sparsh,7,5,18.29,6
401003,kas,sparsh,8,5,26.44,7
401003,kas,sparsh,9,5,26.799,8
401003,kas,sparsh,10,5,24.52,9
401003,kas,sparsh,11,5,29.334,10
401003,kas,sparsh,12,5,30.582,11
401003,kas,sparsh,13,5,25.462,12
401003,kas,sparsh,14,5,24.083,13
401003,kas,sparsh,15,5,26.857,14
401003,kas,sparsh,16,5,28.837,15
401003,kas,sparsh,17,5,30.153,16
401003,kas,sparsh,18,5,35.013,17
401003,kas,sparsh,19,5,33.075,18
401003,kas,sparsh,20,5,36.622,19
401003,kas,sparsh,21,5,40.915,20
401003,kas,sparsh,22,5,38.898,21
401003,kas,sparsh,23,5,40.402,22
401003,kas,sparsh,24,5,33.894,23
401003,kas,sparsh,25,5,33.493,24
401003,kas,sparsh,26,5,39.954,25
401003,kas,sparsh,27,5,36.978,26
401003,kas,sparsh,28,5,39.39,27
401003,kas,sparsh,29,5,43.062,28
401003,kas,sparsh,30,5,47.426,29
401003,kas,sparsh,31,5,41.277,30
401004,kas,swiftkey,2,4,14.42,1
401004,kas,swiftkey,3,4,17.587,2
401004,kas,swiftkey,4,5,20.455,3
401004,kas,swiftkey,5,4,20.782,4
401004,kas,swiftkey,6,4,27.385,5
401004,kas,swiftkey,7,5,25.862,6
401004,kas,swiftkey,8,4,24.557,7
401004,kas,swiftkey,9,5,25.637,8
401004,kas,swiftkey,10,5,20.943,9
401004,kas,swiftkey,11,4,28.635,10
401004,kas,swiftkey,12,5,26.118,11
401004,kas,swiftkey,13,5,27.125,12
401004,kas,swiftkey,14,4,29.165,13
401004,kas,swiftkey,15,4,30.703,14
401004,kas,swiftkey,16,4,33.331,15
401004,kas,swiftkey,17,5,37.047,16
401004,kas,swiftkey,18,5,32.044,17
401004,kas,swiftkey,19,5,30.24,18
401004,kas,swiftkey,20,5,31.224,19
401004,kas,swiftkey,21,5,27.15,20
401004,kas,swiftkey,22,5,35.904,21
401004,kas,swiftkey,23,5,41.385,22
401004,kas,swiftkey,24,5,37.861,23
401004,kas,swiftkey,25,4,39.257,24
401004,kas,swiftkey,26,4,33.859,25
401004,kas,swiftkey,27,5,37.697,26
401004,kas,swiftkey,28,5,41.721,27
401004,kas,swiftkey,29,5,38.572,28
401004,kas,swiftkey,30,5,38.251,29
401004,kas,swiftkey,31,5,40.228,30
401005,kas,swc,2,5,22.77,1
401005,kas,swc,3,4,27.123,2
401005,kas,swc,4,4,27.593,3
401005,kas,swc,5,5,25.675,4
401005,kas,swc,6,5,28.803,5
401005,kas,swc,7,5,30.199,6
401005,kas,swc,8,5,32.053,7
401005,kas,swc,9,5,28.946,8
401005,kas,swc,10,5,38.907,9
401005,kas,swc,11,5,35.393,10
401005,kas,swc,12,5,37.852,11
401005,kas,swc,13,4,41.511,12
401005,kas,swc,14,5,36.787,13
401005,kas,swc,15,4,39.644,14
401005,kas,swc,16,5,36.839,15
401005,kas,swc,17,5,43.731,16
401005,kas,swc,18,5,38.837,17
401005,kas,swc,19,5,38.601,18
401005,kas,swc,20,5,38.532,19
401005,kas,swc,21,5,39.716,20
401005,kas,swc,22,5,38.774,21
401005,kas,swc,23,5,38.165,22
401005,kas,swc,24,4,40.708,23
401005,kas,swc,25,5,34.175,24
401005,kas,swc,26,5,38.16,25
401005,kas,swc,27,5,43.608,26
401005,kas,swc,28,5,36.519,27
401005,kas,swc,29,5,40.483,28
401005,kas,swc,30,5,37.431,29
401005,kas,swc,31,5,34.516,30
401006,kas,cdac,2,4,12.199,1
401006,kas,cdac,3,4,16.186667,2
401006,kas,cdac,4,5,18.864,3
401006,kas,cdac,5,5,19.008,4
401006,kas,cdac,6,5,18.701,5
401006,kas,cdac,7,4,18.014444,6
401006,kas,cdac,8,5,23.493,7
401006,kas,cdac,9,4,21.207,8
401006,kas,cdac,10,5,21.411,9
401006,kas,cdac,11,5,25.412,10
401006,kas,cdac,12,5,21.285,11
401006,kas,cdac,13,5,26.849,12
401006,kas,cdac,14,5,25.245,13
401006,kas,cdac,15,5,29.931,14
401006,kas,cdac,16,5,31.708,15
401006,kas,cdac,17,5,30.419,16
401006,kas,cdac,18,5,28.808,17
401006,kas,cdac,19,5,35.28,18
401006,kas,cdac,20,5,36.768,19
401006,kas,cdac,21,5,35.358,20
401006,kas,cdac,22,5,30.999,21
401006,kas,cdac,23,5,28.528,22
401006,kas,cdac,24,5,32.118,23
401006,kas,cdac,25,5,29.757,24
401006,kas,cdac,26,5,32.488,25
401006,kas,cdac,27,5,34.203,26
401006,kas,cdac,28,4,38.407,27
401006,kas,cdac,29,5,39.78,28
401006,kas,cdac,30,5,37.53,29
401006,kas,cdac,31,5,35.304,30
401007,kas,sparsh,2,5,12.488889,1
401007,kas,sparsh,3,4,19.681,2
401007,kas,sparsh,4,4,23.111,3
401007,kas,sparsh,5,4,18.369,4
401007,kas,sparsh,6,5,22.88,5
401007,kas,sparsh,7,4,24.864,6
401007,kas,sparsh,8,4,23.726667,7
401007,kas,sparsh,9,4,27.316667,8
401007,kas,sparsh,10,4,24.933,9
401007,kas,sparsh,11,4,24.387,10
401007,kas,sparsh,12,5,31.678,11
401007,kas,sparsh,13,4,37.432,12
401007,kas,sparsh,14,4,30.89,13
401007,kas,sparsh,15,4,36.255,14
401007,kas,sparsh,16,4,34.084,15
401007,kas,sparsh,17,4,34.504444,16
401007,kas,sparsh,18,5,37.674,17
401007,kas,sparsh,19,4,38.306,18
401007,kas,sparsh,20,4,35.711,19
401007,kas,sparsh,21,4,32.78,20
401007,kas,sparsh,22,5,39.061,21
401007,kas,sparsh,23,4,35.421,22
401007,kas,sparsh,24,4,31.874,23
401007,kas,sparsh,25,4,39.094444,24
401007,kas,sparsh,26,4,41.954,25
401007,kas,sparsh,27,5,34.085,26
401007,kas,sparsh,28,4,41.557,27
401007,kas,sparsh,29,4,38.645,28
401007,kas,sparsh,30,5,49.996,29
401007,kas,sparsh,31,5,37.692,30
401008,kas,swiftkey,2,5,18.349,1
401008,kas,swiftkey,3,5,20.003,2
401008,kas,swiftkey,4,5,25.322,3
401008,kas,swiftkey,5,5,27.797,4
401008,kas,swiftkey,6,4,24.246,5
401008,kas,swiftkey,7,4,24.692222,6
401008,kas,swiftkey,8,5,20.515,7
401008,kas,swiftkey,9,5,27.215,8
401008,kas,swiftkey,10,5,26.956,9
401008,kas,swiftkey,11,5,35.184,10
401008,kas,swiftkey,12,5,29.98,11
401008,kas,swiftkey,13,5,28.559,12
401008,kas,swiftkey,14,4,28.757,13
401008,kas,swiftkey,15,5,27.331,14
401008,kas,swiftkey,16,5,34.054,15
401008,kas,swiftkey,17,5,31.438,16
401008,kas,swiftkey,18,5,36.695,17
401008,kas,swiftkey,19,5,32.164,18
401008,kas,swiftkey,20,5,31.872,19
401008,kas,swiftkey,21,5,32.223,20
401008,kas,swiftkey,22,5,33.834,21
401008,kas,swiftkey,23,5,37.139,22
401008,kas,swiftkey,24,5,36.272,23
401008,kas,swiftkey,25,5,40.262,24
401008,kas,swiftkey,26,5,40.001,25
401008,kas,swiftkey,27,5,37.292,26
401008,kas,swiftkey,28,5,44.299,27
401008,kas,swiftkey,29,5,38.037,28
401008,kas,swiftkey,30,4,46.291,29
401008,kas,swiftkey,31,5,36.895,30
401009,kas,swc,2,5,15.963333,1
401009,kas,swc,3,5,21.602,2
401009,kas,swc,4,5,29.567,3
401009,kas,swc,5,5,30.166,4
401009,kas,swc,6,5,35.003,5
401009,kas,swc,7,5,39.721,6
401009,kas,swc,8,5,40.18,7
401009,kas,swc,9,5,43.014,8
401009,kas,swc,10,5,46.655,9
401009,kas,swc,11,5,39.671,10
401009,kas,swc,12,5,45.922,11
401009,kas,swc,13,5,43.492,12
401009,kas,swc,14,5,32.992,13
401009,kas,swc,15,5,34.489,14
401009,kas,swc,16,5,40.006,15
401009,kas,swc,17,5,43.705,16
401009,kas,swc,18,5,42.586,17
401009,kas,swc,19,5,51.26,18
401009,kas,swc,20,5,48.441,19
401009,kas,swc,21,5,48.472,20
401009,kas,swc,22,5,43.498,21
401009,kas,swc,23,5,46.793,22
401009,kas,swc,24,5,42.478,23
401009,kas,swc,25,4,48.781,24
401009,kas,swc,26,5,53.637,25
401009,kas,swc,27,5,59.66,26
401009,kas,swc,28,5,51.043,27
401009,kas,swc,29,5,52.694,28
401009,kas,swc,30,5,55.247,29
401009,kas,swc,31,5,66.702,30
401010,kas,sparsh,2,2,18.784,1
401010,kas,sparsh,3,2,23.752,2
401010,kas,sparsh,4,2,30.014,3
401010,kas,sparsh,5,3,24.999,4
401010,kas,sparsh,6,4,28.261,5
401010,kas,sparsh,7,3,24.67,6
401010,kas,sparsh,8,2,22.578,7
401010,kas,sparsh,9,2,23.528,8
401010,kas,sparsh,10,4,26.425,9
401010,kas,sparsh,11,3,30.273,10
401010,kas,sparsh,12,3,29.565,11
401010,kas,sparsh,13,4,30.888,12
401010,kas,sparsh,14,3,31.807,13
401010,kas,sparsh,15,3,31.92,14
401010,kas,sparsh,16,3,34.593,15
401010,kas,sparsh,17,4,43.661,16
401010,kas,sparsh,18,2,37.721,17
401010,kas,sparsh,19,4,30.556,18
401010,kas,sparsh,20,2,38.618,19
401010,kas,sparsh,21,5,38.882,20
401010,kas,sparsh,22,2,29.607,21
401010,kas,sparsh,23,4,33.25,22
401010,kas,sparsh,24,4,34.772,23
401010,kas,sparsh,25,4,35.823,24
401010,kas,sparsh,26,4,38.754,25
401010,kas,sparsh,27,4,38.164,26
401010,kas,sparsh,28,5,38.122,27
401010,kas,sparsh,29,4,40.95,28
401010,kas,sparsh,30,4,47.467,29
401010,kas,sparsh,31,5,35.234,30
401011,kas,cdac,2,4,18.996,1
401011,kas,cdac,3,3,20.981,2
401011,kas,cdac,4,5,21.631,3
401011,kas,cdac,5,4,22.597,4
401011,kas,cdac,6,5,24.347,5
401011,kas,cdac,7,5,26.46,6
401011,kas,cdac,8,5,25.771111,7
401011,kas,cdac,9,5,24.252,8
401011,kas,cdac,10,5,26,9
401011,kas,cdac,11,5,28.417,10
401011,kas,cdac,12,4,30.647,11
401011,kas,cdac,13,4,29.831,12
401011,kas,cdac,14,5,34.139,13
401011,kas,cdac,15,5,34.994,14
401011,kas,cdac,16,5,33.958,15
401011,kas,cdac,17,5,35.135,16
401011,kas,cdac,18,5,32.38,17
401011,kas,cdac,19,5,34.052,18
401011,kas,cdac,20,5,37.671,19
401011,kas,cdac,21,5,29.847,20
401011,kas,cdac,22,5,35.979,21
401011,kas,cdac,23,5,35.406,22
401011,kas,cdac,24,5,35.624,23
401011,kas,cdac,25,4,33.529,24
401011,kas,cdac,26,4,40.036,25
401011,kas,cdac,27,5,34.755,26
401011,kas,cdac,28,5,40.279,27
401011,kas,cdac,29,4,34.432,28
401011,kas,cdac,30,5,36.335,29
401011,kas,cdac,31,5,38.759,30
401012,kas,swiftkey,2,4,20.343,1
401012,kas,swiftkey,3,4,24.296,2
401012,kas,swiftkey,4,4,27.139,3
401012,kas,swiftkey,5,2,29.066,4
401012,kas,swiftkey,6,4,31.00375,5
401012,kas,swiftkey,7,5,32.844,6
401012,kas,swiftkey,8,5,40.325,7
401012,kas,swiftkey,9,4,35.045,8
401012,kas,swiftkey,10,5,29.994,9
401012,kas,swiftkey,11,4,31.37,10
401012,kas,swiftkey,12,5,42.563,11
401012,kas,swiftkey,13,5,31.381,12
401012,kas,swiftkey,14,5,35.262,13
401012,kas,swiftkey,15,5,33.399,14
401012,kas,swiftkey,16,5,35.748,15
401012,kas,swiftkey,17,5,34.979,16
401012,kas,swiftkey,18,4,35.653,17
401012,kas,swiftkey,19,4,38.014,18
401012,kas,swiftkey,20,4,37.172,19
401012,kas,swiftkey,21,5,35.689,20
401012,kas,swiftkey,22,5,42.493,21
401012,kas,swiftkey,23,4,37.627,22
401012,kas,swiftkey,24,4,41.623,23
401012,kas,swiftkey,25,4,46.997,24
401012,kas,swiftkey,26,4,36.958,25
401012,kas,swiftkey,27,4,44.614,26
401012,kas,swiftkey,28,5,44.394,27
401012,kas,swiftkey,29,4,39.139,28
401012,kas,swiftkey,30,5,38.323,29
401012,kas,swiftkey,31,5,47.604,30
401013,kas,swc,2,5,15.359,1
401013,kas,swc,3,5,17.719,2
401013,kas,swc,4,5,20.162,3
401013,kas,swc,5,5,23.291,4
401013,kas,swc,6,5,20.165,5
401013,kas,swc,7,5,27.554,6
401013,kas,swc,8,5,30.425,7
401013,kas,swc,9,5,35.786,8
401013,kas,swc,10,5,30.04,9
401013,kas,swc,11,5,41.058,10
401013,kas,swc,12,5,37.944444,11
401013,kas,swc,13,5,38.898,12
401013,kas,swc,14,5,40.15,13
401013,kas,swc,15,5,37.515556,14
401013,kas,swc,16,2,34.543333,15
401013,kas,swc,17,5,36.724,16
401013,kas,swc,18,4,35.135,17
401013,kas,swc,19,5,37.831,18
401013,kas,swc,20,5,43.266,19
401013,kas,swc,21,5,47.596,20
401013,kas,swc,22,5,42.81,21
401013,kas,swc,23,5,41.11,22
401013,kas,swc,24,5,40.567,23
401013,kas,swc,25,5,47.687,24
401013,kas,swc,26,4,39.04,25
401013,kas,swc,27,5,44.12,26
401013,kas,swc,28,5,45.648,27
401013,kas,swc,29,5,42.235,28
401013,kas,swc,30,5,45.717,29
401013,kas,swc,31,5,40.714,30
401014,kas,cdac,2,5,21.172,1
401014,kas,cdac,3,5,24.197,2
401014,kas,cdac,4,5,25.998,3
401014,kas,cdac,5,5,27.711,4
401014,kas,cdac,6,5,27.396,5
401014,kas,cdac,7,4,26.991111,6
401014,kas,cdac,8,5,32.416,7
401014,kas,cdac,9,5,35.08,8
401014,kas,cdac,10,5,34.354,9
401014,kas,cdac,11,5,32.236,10
401014,kas,cdac,12,5,38.654,11
401014,kas,cdac,13,5,38.393,12
401014,kas,cdac,14,4,38.093,13
401014,kas,cdac,15,5,40.422,14
401014,kas,cdac,16,4,43.455,15
401014,kas,cdac,17,4,43.291,16
401014,kas,cdac,18,5,46.515,17
401014,kas,cdac,19,5,41.937,18
401014,kas,cdac,20,4,41.101,19
401014,kas,cdac,21,5,49.299,20
401014,kas,cdac,22,5,45.631,21
401014,kas,cdac,23,5,51.047,22
401014,kas,cdac,24,5,48.38,23
401014,kas,cdac,25,4,47.489,24
401014,kas,cdac,26,5,52.304,25
401014,kas,cdac,27,5,53.47,26
401014,kas,cdac,28,5,49.922,27
401014,kas,cdac,29,5,51.71,28
401014,kas,cdac,30,5,56.906,29
401014,kas,cdac,31,5,47.318,30
401015,kas,swiftkey,2,4,12.448,1
401015,kas,swiftkey,3,5,17.743,2
401015,kas,swiftkey,4,4,21.47,3
401015,kas,swiftkey,5,4,18.74,4
401015,kas,swiftkey,6,5,21.166,5
401015,kas,swiftkey,7,4,15.573,6
401015,kas,swiftkey,8,5,17.776,7
401015,kas,swiftkey,9,5,17.802,8
401015,kas,swiftkey,10,4,17.557778,9
401015,kas,swiftkey,11,5,16.266,10
401015,kas,swiftkey,12,5,21.774,11
401015,kas,swiftkey,13,5,19.973,12
401015,kas,swiftkey,14,5,17.743333,13
401015,kas,swiftkey,15,5,22.247,14
401015,kas,swiftkey,16,5,21.716,15
401015,kas,swiftkey,17,5,16.675,16
401015,kas,swiftkey,18,5,22.307,17
401015,kas,swiftkey,19,5,22.262,18
401015,kas,swiftkey,20,5,19.541,19
401015,kas,swiftkey,21,5,19.133,20
401015,kas,swiftkey,22,4,20.031,21
401015,kas,swiftkey,23,5,20.241,22
401015,kas,swiftkey,24,5,22.6,23
401015,kas,swiftkey,25,5,24.753,24
401015,kas,swiftkey,26,5,24.967,25
401015,kas,swiftkey,27,5,27.663,26
401015,kas,swiftkey,28,5,22.628,27
401015,kas,swiftkey,29,5,24.756,28
401015,kas,swiftkey,30,5,21.182,29
401015,kas,swiftkey,31,5,19.457,30
401016,kas,sparsh,2,5,12.487,1
401016,kas,sparsh,3,4,17.796,2
401016,kas,sparsh,4,5,12.684,3
401016,kas,sparsh,5,4,13.711,4
401016,kas,sparsh,6,4,18.077778,5
401016,kas,sparsh,7,5,18.596667,6
401016,kas,sparsh,8,5,18.817,7
401016,kas,sparsh,9,5,23.359,8
401016,kas,sparsh,10,5,20.683,9
401016,kas,sparsh,11,4,21.928,10
401016,kas,sparsh,12,5,25.164,11
401016,kas,sparsh,13,4,25.91,12
401016,kas,sparsh,14,4,27.948,13
401016,kas,sparsh,15,5,27.515,14
401016,kas,sparsh,16,5,28.528,15
401016,kas,sparsh,17,5,26.707,16
401016,kas,sparsh,18,5,30.754,17
401016,kas,sparsh,19,5,37.345,18
401016,kas,sparsh,20,5,31.001,19
401016,kas,sparsh,21,5,33.2,20
401016,kas,sparsh,22,5,33.521,21
401016,kas,sparsh,23,5,29.258,22
401016,kas,sparsh,24,5,30.671,23
401016,kas,sparsh,25,5,37.717,24
401016,kas,sparsh,26,5,34.322,25
401016,kas,sparsh,27,5,34.916,26
401016,kas,sparsh,28,5,33.335,27
401016,kas,sparsh,29,5,35.72,28
401016,kas,sparsh,30,5,35.048,29
401016,kas,sparsh,31,5,35.98,30
401017,kas,swiftkey,2,3,15.812,1
401017,kas,swiftkey,3,4,20.999,2
401017,kas,swiftkey,4,4,19.818,3
401017,kas,swiftkey,5,5,32.15,4
401017,kas,swiftkey,6,5,24.884444,5
401017,kas,swiftkey,7,5,29.217,6
401017,kas,swiftkey,8,5,28.401,7
401017,kas,swiftkey,9,5,26.459,8
401017,kas,swiftkey,10,5,37.028,9
401017,kas,swiftkey,11,5,37.905,10
401017,kas,swiftkey,12,4,30.699,11
401017,kas,swiftkey,13,4,37.589,12
401017,kas,swiftkey,14,5,30.415,13
401017,kas,swiftkey,15,4,34.626,14
401017,kas,swiftkey,16,5,38.227,15
401017,kas,swiftkey,17,5,43.746,16
401017,kas,swiftkey,18,5,42.221,17
401017,kas,swiftkey,19,5,42.247,18
401017,kas,swiftkey,20,4,37.529,19
401017,kas,swiftkey,21,5,39.7,20
401017,kas,swiftkey,22,5,40.449,21
401017,kas,swiftkey,23,5,41.349,22
401017,kas,swiftkey,24,5,38.117,23
401017,kas,swiftkey,25,5,44.543,24
401017,kas,swiftkey,26,5,42.092,25
401017,kas,swiftkey,27,5,39.263,26
401017,kas,swiftkey,28,5,45.706,27
401017,kas,swiftkey,29,5,40.604,28
401017,kas,swiftkey,30,5,48.338,29
401017,kas,swiftkey,31,5,43.67,30
401018,kas,swc,2,3,11.533,1
401018,kas,swc,3,5,19.085,2
401018,kas,swc,4,5,20.339,3
401018,kas,swc,5,3,20.844444,4
401018,kas,swc,6,3,22.217778,5
401018,kas,swc,7,4,21.343,6
401018,kas,swc,8,5,22.393,7
401018,kas,swc,9,4,34.414444,8
401018,kas,swc,10,5,34.285,9
401018,kas,swc,11,5,41.502,10
401018,kas,swc,12,5,36.109,11
401018,kas,swc,13,5,37.947,12
401018,kas,swc,14,5,38.07,13
401018,kas,swc,15,4,41.47,14
401018,kas,swc,16,5,37.473,15
401018,kas,swc,17,4,36.219,16
401018,kas,swc,18,3,37.903,17
401018,kas,swc,19,4,34.159,18
401018,kas,swc,20,5,39.835,19
401018,kas,swc,21,2,35.534,20
401018,kas,swc,22,5,33.815,21
401018,kas,swc,23,4,39.863,22
401018,kas,swc,24,4,34.489,23
401018,kas,swc,25,2,40.687,24
401018,kas,swc,26,5,38.44,25
401018,kas,swc,27,3,50.189,26
401018,kas,swc,28,4,43.579,27
401018,kas,swc,29,4,43.105,28
401018,kas,swc,30,2,40.154,29
401018,kas,swc,31,5,36.792,30
401019,kas,cdac,2,5,14.903,1
401019,kas,cdac,3,5,18.702222,2
401019,kas,cdac,4,5,25.405,3
401019,kas,cdac,5,5,22.973,4
401019,kas,cdac,6,5,24.303,5
401019,kas,cdac,7,5,31.505,6
401019,kas,cdac,8,5,30.331,7
401019,kas,cdac,9,5,39.54,8
401019,kas,cdac,10,5,31.699,9
401019,kas,cdac,11,5,31.572,10
401019,kas,cdac,12,4,33.749,11
401019,kas,cdac,13,5,32.986,12
401019,kas,cdac,14,5,35.675,13
401019,kas,cdac,15,5,37.699,14
401019,kas,cdac,16,5,32.622,15
401019,kas,cdac,17,5,30.351,16
401019,kas,cdac,18,5,39.238,17
401019,kas,cdac,19,5,34.565,18
401019,kas,cdac,20,5,34.455,19
401019,kas,cdac,21,5,44.686,20
401019,kas,cdac,22,5,39.47,21
401019,kas,cdac,23,5,46.289,22
401019,kas,cdac,24,5,43.173,23
401019,kas,cdac,25,5,42.377,24
401019,kas,cdac,26,5,39.288,25
401019,kas,cdac,27,5,42.548,26
401019,kas,cdac,28,5,39.626,27
401019,kas,cdac,29,5,45.43,28
401019,kas,cdac,30,5,48.03,29
401019,kas,cdac,31,5,43.264,30
401020,kas,sparsh,2,2,13.782,1
401020,kas,sparsh,3,5,15.785,2
401020,kas,sparsh,4,5,23.821,3
401020,kas,sparsh,5,5,22.218,4
401020,kas,sparsh,6,5,22.291,5
401020,kas,sparsh,7,4,27.288,6
401020,kas,sparsh,8,4,27.833333,7
401020,kas,sparsh,9,4,26.618,8
401020,kas,sparsh,10,4,26.041111,9
401020,kas,sparsh,11,4,23.08,10
401020,kas,sparsh,12,3,29.721,11
401020,kas,sparsh,13,4,29.256,12
